Unnamed: 0,trial_type_id,full_phrase,full_phrase_language,target_side,dataset_id,distractor_id,target_id,trial_type_aux_data,vanilla_trial,dataset_name,text1,image1,text2,image2,unique_pair,image_similarity,text_similarity
208,58317,Can you find the bear?,eng,left,435,14386,14343,,1,garrison_bergelson_2020,bear,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/bear.jpg,owl,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/owl.jpg,14343_14386,0.71988964,0.83336526
209,58318,Can you find the bear?,eng,left,435,14623,14624,,1,garrison_bergelson_2020,bear,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/bear14.jpg,owl,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/owl9.jpg,14623_14624,0.6884902,0.83336526
210,58323,Do you see the bed?,eng,left,435,14456,14457,,1,garrison_bergelson_2020,crib,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/bed.jpg,table,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/table.jpg,14456_14457,0.7465291,0.80628914
211,58324,Do you see the bed?,eng,left,435,14450,14449,,1,garrison_bergelson_2020,crib,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/bed2.jpg,table,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/table5.jpg,14449_14450,0.6468794,0.80628914
212,58327,Do you see the bike?,eng,left,435,14637,14636,,1,garrison_bergelson_2020,bike,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/bike.jpg,sandbox,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/sandbox.jpg,14636_14637,0.6014012,0.75619656
213,58329,Do you see the bike?,eng,right,435,14631,14632,,1,garrison_bergelson_2020,bike,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/bike4.jpg,sandbox,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/sandbox2.jpg,14631_14632,0.6472857,0.75619656
214,58331,Look at the bird?,eng,left,435,14595,14596,,1,garrison_bergelson_2020,bird,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/bird4.jpg,cat,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/kitty15.jpg,14595_14596,0.61649483,0.8976535
215,58333,Look at the bird?,eng,right,435,14315,14593,,1,garrison_bergelson_2020,bird,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/bird.jpg,cat,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/kitty.jpg,14315_14593,0.72216827,0.8976535
216,58335,Look at the blanket?,eng,left,435,14389,14531,,1,garrison_bergelson_2020,blanket,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/blanket.jpg,bottle,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/bottle.jpg,14389_14531,0.6454675,0.7965806
217,58336,Do you see the blanket?,eng,left,435,14336,14531,,1,garrison_bergelson_2020,blanket,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/blanket.jpg,piano,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/piano.jpg,14336_14531,0.62959605,0.76721644
218,58337,Do you see the blanket?,eng,left,435,14612,14611,,1,garrison_bergelson_2020,blanket,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/blanket3.jpg,piano,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/piano8.jpg,14611_14612,0.6466433,0.76721644
219,58338,Look at the blanket?,eng,right,435,14533,14532,,1,garrison_bergelson_2020,blanket,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/blanket2.jpg,bottle,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/bottle23.jpg,14532_14533,0.64369065,0.7965806
220,58344,Do you see the block?,eng,left,435,14326,14327,,1,garrison_bergelson_2020,blocks,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/block.jpg,headphones,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/headphones.jpg,14326_14327,0.6330209,0.78961885
221,58345,Do you see the block?,eng,left,435,14320,14319,,1,garrison_bergelson_2020,blocks,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/block7.jpg,headphones,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/headphones2.jpg,14319_14320,0.73503715,0.78961885
222,58346,Do you see the block?,eng,left,435,14306,14327,,1,garrison_bergelson_2020,blocks,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/block.jpg,highchair,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/highchair.jpg,14306_14327,0.706108,0.7049116
223,58352,Do you see the block?,eng,right,435,14480,14481,,1,garrison_bergelson_2020,blocks,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/block8.jpg,highchair,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/highchair6.jpg,14480_14481,0.6230245,0.7049116
224,58354,Can you find the blocks?,eng,left,435,14493,14435,,1,garrison_bergelson_2020,blocks,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/blocks.jpg,chair,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/chair.jpg,14435_14493,0.52662355,0.8045867
225,58355,Can you find the blocks?,eng,left,435,14585,14586,,1,garrison_bergelson_2020,blocks,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/blocks20.jpg,chair,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/chair15.jpg,14585_14586,0.6718754,0.8045867
226,58356,Look at the blocks?,eng,left,435,14507,14508,,1,garrison_bergelson_2020,blocks,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/blocks19.jpg,diaper,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/diapey2.jpg,14507_14508,0.6668633,0.8045838
227,58359,Can you find the blocks?,eng,left,435,14429,14428,,1,garrison_bergelson_2020,blocks,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/blocks17.jpg,shoes,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/shoe13.jpg,14428_14429,0.6129532,0.8473391
228,58360,Do you see the blocks?,eng,left,435,14346,14347,,1,garrison_bergelson_2020,blocks,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/blocks15.jpg,shoes,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/shoe9.jpg,14346_14347,0.6965275,0.8473391
229,58362,Do you see the blocks?,eng,left,435,14372,14358,,1,garrison_bergelson_2020,blocks,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/blocks2.jpg,spoon,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/spoon.jpg,14358_14372,0.68743086,0.7862374
230,58364,Can you find the blocks?,eng,left,435,14371,14358,,1,garrison_bergelson_2020,blocks,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/blocks2.jpg,stroller,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/stroller.jpg,14358_14371,0.6013797,0.74569446
231,58365,Can you find the blocks?,eng,left,435,14373,14374,,1,garrison_bergelson_2020,blocks,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/blocks16.jpg,stroller,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/stroller4.jpg,14373_14374,0.63720423,0.74569446
232,58368,Look at the blocks?,eng,right,435,14506,14505,,1,garrison_bergelson_2020,blocks,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/blocks1.jpg,diaper,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/diapey.jpg,14505_14506,0.5910087,0.8045838
233,58371,Can you find the blocks?,eng,right,435,14308,14435,,1,garrison_bergelson_2020,blocks,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/blocks.jpg,shoes,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/shoe.jpg,14308_14435,0.553058,0.8473391
234,58374,Do you see the blocks?,eng,right,435,14681,14682,,1,garrison_bergelson_2020,blocks,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/blocks21.jpg,spoon,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/spoon21.jpg,14681_14682,0.6684752,0.7862374
235,58378,Do you see the blueberries?,eng,left,435,14423,14556,,1,garrison_bergelson_2020,blueberries,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/blueberries5.jpg,milk,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/milk.jpg,14423_14556,0.5776218,0.7513395
236,58379,Do you see the blueberries?,eng,left,435,14553,14552,,1,garrison_bergelson_2020,blueberries,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/blueberries6.jpg,milk,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/milk16.jpg,14552_14553,0.6886299,0.7513395
237,58382,Where is the book?,eng,left,435,14512,14511,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book72.jpg,car,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/car20.jpg,14511_14512,0.6524424,0.8594286
238,58384,Where is the book?,eng,left,435,14329,14328,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book68.jpg,cat,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/cat15.jpg,14328_14329,0.6936718,0.84597296
239,58386,Can you find the book?,eng,left,435,14472,14311,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg,caterpillar,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/caterpillar.jpg,14311_14472,0.45407256,0.74376017
240,58387,Can you find the book?,eng,left,435,14473,14474,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book69.jpg,caterpillar,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/caterpillar4.jpg,14473_14474,0.6039681,0.74376017
241,58388,Where is the book?,eng,left,435,14337,14311,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg,cup,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/cup.jpg,14311_14337,0.43404752,0.87226063
242,58391,Do you see the book?,eng,left,435,14578,14579,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book78.jpg,cup,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/cup19.jpg,14578_14579,0.57508135,0.87226063
243,58392,Can you find the book?,eng,left,435,14338,14311,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg,diaper,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/diaper.jpg,14311_14338,0.34248808,0.8116287
244,58393,Can you find the book?,eng,left,435,14604,14605,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book79.jpg,diaper,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/diaper13.jpg,14604_14605,0.635285,0.8116287
245,58394,Do you see the book?,eng,left,435,14312,14311,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg,elephant,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/elephant.jpg,14311_14312,0.45948282,0.7986458
246,58396,Look at the book?,eng,left,435,14665,14666,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book82.jpg,hat,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/hat8.jpg,14665_14666,0.62919897,0.821428
247,58398,Can you find the book?,eng,left,435,14396,14311,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg,keys,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/keys.jpg,14311_14396,0.49698338,0.81396884
248,58399,Can you find the book?,eng,left,435,14568,14567,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book77.jpg,keys,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/keys8.jpg,14567_14568,0.55687726,0.81396884
249,58400,Look at the book?,eng,left,435,14517,14311,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg,pacifier,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/paci.jpg,14311_14517,0.37662438,0.74389386
250,58402,Do you see the book?,eng,left,435,14530,14529,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book75.jpg,phone,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/phone15.jpg,14529_14530,0.46752486,0.87950194
251,58403,Look at the book?,eng,left,435,14684,14685,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book84.jpg,phone,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/phone18.jpg,14684_14685,0.36937237,0.87950194
252,58405,Look at the book?,eng,left,435,14446,14445,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book67.jpg,dog,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/puppy16.jpg,14445_14446,0.47475705,0.8575686
253,58406,Look at the book?,eng,left,435,14454,14455,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book65.jpg,dog,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/puppy15.jpg,14454_14455,0.43099904,0.8575686
254,58409,Look at the book?,eng,left,435,14308,14311,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg,shoes,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/shoe.jpg,14308_14311,0.37489966,0.85463387
255,58410,Can you find the book?,eng,left,435,14494,14311,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg,shoes,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/shoes2.jpg,14311_14494,0.37500462,0.85463387
256,58412,Where is the book?,eng,left,435,14622,14311,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book7.jpg,sippycup,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/sippy.jpg,14311_14622,0.4216167,0.8022862
257,58414,Where is the book?,eng,left,435,14318,14368,,1,garrison_bergelson_2020,book,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/book61.jpg,sippycup,/Users/visuallearninglab/Documents/peekbank_sims/data/stimulus_data/garrison_bergelson_2020/raw_data/images/sippycup2.jpg,14318_14368,0.434175,0.8022862
